1739307648001,95368.84755556
1739307649000,95369.11488889
1739307650000,95369.11488889
1739307651000,95372.01844444
1739307652000,95374.43711111
1739307653000,95380.30244444
1739307654000,95380.35977778
1739307655000,95380.35977778
1739307656000,95380.35977778
1739307657000,95404.59088889
1739307658000,95385.37244444
1739307659000,95386.21266667
1739307660000,95387.95977778
1739307661000,95387.95977778
1739307662000,95397.87311111
1739307663001,95399.84933333
1739307664000,95398.69311111
1739307665000,95398.69311111
1739307666000,95392.82333333
1739307667000,95393.85200000
1739307668002,95393.85200000
1739307669000,95393.85466667
1739307670000,95393.80155556
1739307671000,95392.08600000
1739307672000,95393.83133333
1739307673000,95396.14488889
1739307674000,95396.14488889
1739307675000,95402.86644444
1739307676000,95409.09177778
1739307677000,95413.06577778
1739307678000,95417.48822222
1739307679000,95417.42777778
1739307680000,95416.33311111
1739307681000,95416.05355556
1739307682000,95416.05355556
1739307683000,95418.03244444
1739307684000,95418.28644444
1739307685000,95427.15000000
1739307686000,95427.15000000
1739307687000,95427.15222222
1739307688000,95427.40044444
1739307689000,95427.94466667
1739307690000,95428.55955556
1739307691001,95430.29044444
1739307692001,95431.11111111
1739307693000,95431.11111111
1739307694000,95432.02266667
1739307695001,95432.02266667
1739307696001,95434.13844444
1739307697000,95434.13844444
1739307698000,95462.53266667
1739307699000,95463.78066667
1739307700000,95463.78066667
1739307701001,95463.86022222
1739307702001,95481.16911111
1739307703000,95481.16911111
1739307704000,95466.96955556
1739307705000,95468.40311111
1739307706000,95482.26688889
1739307707000,95482.21155556
1739307708000,95482.21155556
1739307709000,95479.69022222
1739307710000,95465.64644444
1739307711000,95465.64644444
1739307712000,95470.97177778
1739307713000,95471.92222222
1739307714000,95471.77622222
1739307715000,95471.77622222
1739307716000,95468.68822222
1739307717000,95468.39066667
1739307718001,95468.58288889
1739307719000,95468.58288889
1739307720000,95468.57111111
1739307721000,95468.82288889
1739307722000,95468.82288889
1739307723000,95469.51044444
1739307724000,95467.25111111
1739307725000,95467.25111111
1739307726000,95466.70155556
1739307727000,95466.70155556
1739307728000,95463.48000000
1739307729000,95459.62466667
1739307730000,95461.88866667
1739307731000,95469.90577778
1739307732000,95469.90577778
1739307733000,95471.12644444
1739307734000,95470.91200000
1739307735000,95466.23000000
1739307736000,95459.32911111
1739307737000,95458.35511111
1739307738000,95458.15444444
1739307739000,95458.15444444
1739307740000,95457.38111111
1739307741000,95453.50777778
1739307742000,95453.50777778
1739307743000,95443.35177778
1739307744000,95435.97422222
1739307745000,95434.36933333
1739307746000,95434.36933333
1739307747000,95429.01822222
1739307748000,95425.21422222
1739307749000,95423.76088889
1739307750000,95404.61111111
1739307751000,95404.61111111
1739307752000,95397.20555556
1739307753000,95394.77000000
1739307754000,95394.77000000
1739307755000,95394.45000000
1739307756000,95394.44933333
1739307757001,95394.45066667
1739307758000,95393.71822222
1739307759000,95406.85066667
1739307760000,95410.94333333
1739307761001,95422.04222222
1739307762000,95422.04222222
1739307763000,95423.34511111
1739307764001,95422.45644444
1739307765000,95422.43844444
1739307766000,95422.43844444
1739307767000,95422.86911111
1739307768000,95422.93444444
1739307769000,95423.40133333
1739307770000,95423.40133333
1739307771000,95423.65866667
1739307772000,95423.65866667
1739307773001,95426.63822222
1739307774000,95426.63822222
1739307775000,95426.61422222
1739307776000,95426.60688889
1739307777000,95426.60688889
1739307778000,95426.62600000
1739307779000,95426.62600000
1739307780000,95426.62533333
1739307781000,95426.62533333
1739307782000,95427.10555556
1739307783000,95426.90400000
1739307784000,95409.32244444
1739307785000,95408.68244444
1739307786000,95409.02222222
1739307787000,95412.07288889
1739307788000,95412.07288889
1739307789000,95411.94088889
1739307790001,95409.77022222
1739307791000,95409.77022222
1739307792000,95406.57000000
1739307793000,95406.57000000
1739307794001,95404.36200000
1739307795000,95404.36777778
1739307796000,95404.36777778
1739307797000,95404.36266667
1739307798000,95404.36266667
1739307799000,95399.41711111
1739307800000,95398.44711111
1739307801000,95397.95844444
1739307802000,95397.95844444
1739307803000,95398.30977778
1739307804000,95397.74244444
1739307805000,95397.74244444
1739307806001,95397.75444444
1739307807000,95397.75444444
1739307808000,95397.74911111
1739307809000,95397.93311111
1739307810000,95402.88711111
1739307811000,95401.84577778
1739307812000,95401.84577778
1739307813000,95398.09133333
1739307814000,95398.63600000
1739307815000,95398.63600000
1739307816000,95398.63222222
1739307817000,95398.63888889
1739307818000,95398.63888889
1739307819000,95398.64400000
1739307820001,95398.64333333
1739307821000,95398.64266667
1739307822000,95398.64266667
1739307823000,95398.63822222
1739307824000,95399.15555556
1739307825000,95399.15555556
1739307826001,95399.43000000
1739307827000,95399.43000000
1739307828000,95398.87288889
1739307829001,95398.81066667
1739307830000,95398.81066667
1739307831000,95398.81133333
1739307832001,95398.81200000
1739307833000,95399.27288889
1739307834000,95399.29622222
1739307835000,95399.30288889
1739307836000,95399.30288889
